Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_Day,Pickup_Delay_Minutes,Is_Weekend,Is_Peak_Hour,Delivery_Speed_km_per_hr
mvcm038298037,30,4.5,19.12663,72.829976,19.15663,72.859976,2022-04-01,2025-11-16 23:40:00,2025-11-16 23:55:00,Fog,Low ,motorcycle ,Metropolitian ,85,Apparel,4.589038751024413,23,Friday,15.0,0,0,0.0539886911885225
nwmu295829619,26,4.6,26.905287,75.794592,27.015287,75.904592,2022-03-16,2025-11-16 18:20:00,2025-11-16 18:25:00,Sunny,Medium ,motorcycle ,Metropolitian ,70,Toys,16.38489468676678,18,Wednesday,5.0,0,1,0.2340699240966683
fuxp319558398,22,4.7,11.001852,76.976268,11.071852,77.046268,2022-03-16,2025-11-16 17:55:00,2025-11-16 18:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Shoes,10.906412696832449,17,Wednesday,10.0,0,1,0.062322358267613995
kdnq626863551,28,4.9,13.005801,80.250744,13.075801,80.320744,2022-03-10,2025-11-16 17:50:00,2025-11-16 18:05:00,Windy,Medium ,van,Metropolitian ,75,Skincare,10.866716057986824,17,Thursday,15.0,0,1,0.14488954743982432
jrep749454576,28,4.6,12.304569,76.643622,12.414569,76.753622,2022-03-06,2025-11-16 20:25:00,2025-11-16 20:35:00,Cloudy,Jam ,scooter ,Metropolitian ,185,Pet Supplies,17.09859305393946,20,Sunday,10.0,1,0,0.09242482731859168
eaqk201597691,32,4.3,23.371292,85.327872,23.411292,85.367872,2022-03-15,2025-11-16 13:55:00,2025-11-16 14:10:00,Sandstorms,High ,motorcycle ,Metropolitian ,210,Snacks,6.037193175495113,13,Tuesday,15.0,0,0,0.02874853893092911
dksl443377204,25,5.0,22.310329,73.169083,22.420329,73.279083,2022-03-04,2025-11-16 21:30:00,2025-11-16 21:40:00,Fog,Jam ,scooter ,Metropolitian ,36,Grocery,16.659974055073732,21,Friday,10.0,0,0,0.46277705708538147
kdlj172951344,29,5.0,22.310329,73.169083,22.370329,73.229083,2022-03-13,2025-11-16 18:10:00,2025-11-16 18:15:00,Fog,Medium ,motorcycle ,Metropolitian ,65,Apparel,9.088011034370902,18,Sunday,5.0,1,1,0.13981555437493695
tpgd155365945,26,4.6,30.89286,75.822199,31.00286,75.932199,2022-02-18,2025-11-16 18:55:00,2025-11-16 19:10:00,Cloudy,Medium ,motorcycle ,Metropolitian ,185,Sports,16.113681164807037,18,Friday,15.0,0,1,0.08710097926922723
bswx335066399,33,4.5,12.323225,76.630028,12.333225,76.640028,2022-03-01,2025-11-16 10:50:00,2025-11-16 11:05:00,Fog,Low ,motorcycle ,Urban ,95,Electronics,1.5545085595199724,10,Tuesday,15.0,0,0,0.016363247994947077
qeus916424381,32,4.4,23.351489,85.324253,23.421489,85.394253,2022-03-20,2025-11-16 21:15:00,2025-11-16 21:30:00,Windy,Jam ,scooter ,Urban ,160,Outdoors,10.565262855251573,21,Sunday,15.0,1,0,0.06603289284532234
lati990423803,21,4.7,22.310526,73.170937,22.390526,73.250937,2022-03-31,2025-11-16 23:35:00,2025-11-16 23:40:00,Cloudy,Low ,scooter ,Urban ,130,Apparel,12.116939023592979,23,Thursday,5.0,0,0,0.09320722325840752
rwdj344139195,33,4.7,12.934365,77.616155,13.004365,77.686155,2022-03-25,2025-11-16 21:55:00,2025-11-16 22:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Electronics,10.868240116750606,21,Friday,10.0,0,0,0.06210422923857489
wwtd408199439,28,4.9,19.131141,72.813074,19.151141,72.833074,2022-03-24,2025-11-16 11:30:00,2025-11-16 11:45:00,Fog,High ,motorcycle ,Metropolitian ,120,Books,3.0593634547238002,11,Thursday,15.0,0,0,0.02549469545603167
esgb809803152,39,4.9,25.451646,81.832796,25.541646,81.922796,2022-02-12,2025-11-16 17:25:00,2025-11-16 17:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,170,Pet Supplies,13.481261865823019,17,Saturday,5.0,1,1,0.07930154038719422
mwmp320435891,34,5.0,0.0,0.0,0.07,0.07,2022-04-04,2025-11-16 23:20:00,2025-11-16 23:25:00,Sunny,Low ,scooter ,Metropolitian ,120,Kitchen,11.007734763744619,23,Monday,5.0,0,0,0.09173112303120516
xdyr016807829,22,5.0,13.066762,80.251865,13.086762,80.271865,2022-03-17,2025-11-16 12:00:00,2025-11-16 12:10:00,Sunny,High ,scooter ,Urban ,50,Home,3.1045560524380664,12,Thursday,10.0,0,0,0.06209112104876133
kemo651921802,35,4.8,0.0,0.0,0.02,0.02,2022-03-17,2025-11-16 09:35:00,2025-11-16 09:50:00,Sunny,Low ,motorcycle ,Metropolitian ,95,Skincare,3.145067434621583,9,Thursday,15.0,0,0,0.03310597299601666
jdqq687508947,24,4.8,26.905287,75.794592,26.985287,75.874592,2022-03-04,2025-11-16 17:55:00,2025-11-16 18:10:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Jewelry,11.916990180555231,17,Friday,15.0,0,1,0.0744811886284702
mjyr840124702,29,4.9,17.451976,78.385883,17.491976,78.425883,2022-03-24,2025-11-16 12:35:00,2025-11-16 12:50:00,Stormy,High ,van,Metropolitian ,115,Shoes,6.1467466299623235,12,Thursday,15.0,0,0,0.053449970695324554
yqdi435123614,37,4.9,26.474133,80.3481,26.544133,80.4181,2022-02-14,2025-11-16 23:20:00,2025-11-16 23:25:00,Cloudy,Low ,van,Metropolitian ,130,Pet Supplies,10.445117790144735,23,Monday,5.0,0,0,0.08034705992419026
hdnc305713385,36,4.5,12.3085,76.665808,12.3785,76.735808,2022-03-20,2025-11-16 17:45:00,2025-11-16 17:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,115,Electronics,10.88124973155242,17,Sunday,5.0,1,1,0.09461956288306453
atak888136056,25,4.7,30.895204,75.822103,31.035204,75.962103,2022-02-14,2025-11-16 19:30:00,2025-11-16 19:40:00,Stormy,Jam ,scooter ,Metropolitian ,95,Clothing,20.506741592080726,19,Monday,10.0,0,1,0.21586043781137607
uien401868490,30,4.3,19.12663,72.829976,19.16663,72.869976,2022-03-15,2025-11-16 13:15:00,2025-11-16 13:30:00,Cloudy,High ,motorcycle ,Metropolitian ,155,Toys,6.118630884411828,13,Tuesday,15.0,0,0,0.039475037963947274
akcm514304333,33,4.7,17.431668,78.408321,17.441668,78.418321,2022-04-05,2025-11-16 10:30:00,2025-11-16 10:35:00,Sunny,Low ,motorcycle ,Urban ,55,Clothing,1.5368285452421355,10,Tuesday,5.0,0,0,0.027942337186220644
hsuk906087222,30,4.7,22.761593,75.886362,22.781593,75.906362,2022-03-15,2025-11-16 09:40:00,2025-11-16 09:55:00,Sunny,Low ,motorcycle ,Metropolitian ,105,Home,3.02498085409636,9,Tuesday,15.0,0,0,0.028809341467584383
eisk327776301,33,4.7,17.431668,78.408321,17.521668,78.498321,2022-03-27,2025-11-16 22:45:00,2025-11-16 22:55:00,Sandstorms,Low ,scooter ,Urban ,105,Cosmetics,13.830009311431366,22,Sunday,10.0,1,0,0.13171437439458444
hrmn947950332,30,4.5,22.753839,75.897429,22.793838,75.937429,2022-03-26,2025-11-16 16:20:00,2025-11-16 16:30:00,Fog,Medium ,scooter ,Urban ,95,Shoes,6.049834150687111,16,Saturday,10.0,1,1,0.06368246474407485
yudp595887905,23,5.0,13.086438,80.220672,13.196438,80.330672,2022-04-04,2025-11-16 21:25:00,2025-11-16 21:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Electronics,17.07287190639919,21,Monday,5.0,0,0,0.08755318926358559
banl306852483,28,4.6,11.022298,76.998349,11.112298,77.088349,2022-03-16,2025-11-16 19:35:00,2025-11-16 19:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,80,Apparel,14.021816217040834,19,Wednesday,10.0,0,1,0.17527270271301043
lhpc749545643,26,4.5,9.970717,76.285447,10.010717,76.325447,2022-02-17,2025-11-16 13:00:00,2025-11-16 13:05:00,Fog,High ,motorcycle ,Metropolitian ,130,Snacks,6.242624846136644,13,Thursday,5.0,0,0,0.04802019112412803
eman776164623,27,4.8,22.732225,75.874765,22.842225,75.984765,2022-04-06,2025-11-16 19:10:00,2025-11-16 19:25:00,Sunny,Jam ,scooter ,Metropolitian ,100,Clothing,16.636516954597145,19,Wednesday,15.0,0,1,0.16636516954597144
pehz364608431,39,4.8,13.029198,77.570997,13.049198,77.590997,2022-03-05,2025-11-16 10:40:00,2025-11-16 10:55:00,Sandstorms,Low ,scooter ,Metropolitian ,100,Home,3.1047859175292585,10,Saturday,15.0,1,0,0.031047859175292583
cznd837560451,22,4.6,13.066762,80.251865,13.126762,80.311865,2022-03-11,2025-11-16 18:15:00,2025-11-16 18:20:00,Stormy,Medium ,motorcycle ,Metropolitian ,85,Kitchen,9.313300003113463,18,Friday,5.0,0,1,0.10956823533074662
qgig047781074,30,4.9,18.554382,73.798206,18.564382,73.808206,2022-03-03,2025-11-16 11:10:00,2025-11-16 11:15:00,Windy,High ,motorcycle ,Metropolitian ,155,Jewelry,1.5321890925572603,11,Thursday,5.0,0,0,0.00988509091972426
bjas739635573,34,4.1,0.0,0.0,0.03,0.03,2022-02-13,2025-11-16 19:25:00,2025-11-16 19:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,160,Clothing,4.717601092054723,19,Sunday,15.0,1,1,0.029485006825342018
urjz886730707,29,4.9,12.975377,77.696664,12.995377,77.716664,2022-03-30,2025-11-16 08:50:00,2025-11-16 09:00:00,Sunny,Low ,scooter ,Metropolitian ,90,Kitchen,3.105114162498081,8,Wednesday,10.0,0,0,0.034501268472200905
yrrm674253811,22,4.3,13.005801,80.250744,13.135801,80.380744,2022-03-16,2025-11-16 19:20:00,2025-11-16 19:25:00,Fog,Jam ,motorcycle ,Metropolitian ,200,Shoes,20.179849220539058,19,Wednesday,5.0,0,1,0.1008992461026953
galp883087677,39,5.0,17.41233,78.449654,17.44233,78.479654,2022-03-17,2025-11-16 22:20:00,2025-11-16 22:25:00,Sunny,Low ,motorcycle ,Metropolitian ,145,Cosmetics,4.6105980334864025,22,Thursday,5.0,0,0,0.031797227817147604
zdug806601332,39,4.7,11.000762,76.981876,11.020762,77.001876,2022-03-05,2025-11-16 08:10:00,2025-11-16 08:25:00,Sunny,Low ,motorcycle ,Metropolitian ,130,Toys,3.11625365633879,8,Saturday,15.0,1,0,0.023971181971836845
layk342109787,28,4.6,12.939496,77.625999,13.009496,77.695999,2022-03-10,2025-11-16 21:30:00,2025-11-16 21:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Snacks,10.86813091566954,21,Thursday,15.0,0,0,0.04940059507122518
tfxw460638400,36,4.6,12.325461,76.632278,12.385461,76.692278,2022-03-11,2025-11-16 19:45:00,2025-11-16 20:00:00,Cloudy,Jam ,scooter ,Metropolitian ,25,Grocery,9.326577421221462,19,Friday,15.0,0,1,0.37306309684885847
asks545267112,25,4.3,23.359407,85.325055,23.449407,85.415055,2022-04-04,2025-11-16 20:40:00,2025-11-16 20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,36,Grocery,13.58306867027573,20,Monday,10.0,0,0,0.3773074630632147
bpeo905202364,35,4.5,12.325461,76.632278,12.365461,76.672278,2022-03-28,2025-11-16 13:25:00,2025-11-16 13:40:00,Windy,High ,motorcycle ,Metropolitian ,135,Apparel,6.217834398579603,13,Monday,15.0,0,0,0.04605803258207113
rgin351127940,22,4.5,17.450851,78.379347,17.470851,78.399347,2022-04-05,2025-11-16 11:35:00,2025-11-16 11:45:00,Sunny,High ,motorcycle ,Metropolitian ,42,Grocery,3.0734628038685763,11,Tuesday,10.0,0,0,0.07317768580639468
ngzu835427684,25,4.9,12.934179,77.615797,13.024179,77.705797,2022-03-23,2025-11-16 22:15:00,2025-11-16 22:30:00,Cloudy,Low ,motorcycle ,Urban ,120,Electronics,13.97318265391717,22,Wednesday,15.0,0,0,0.11644318878264309
hdow369291834,20,4.2,15.546594,73.760431,15.566594,73.780431,2022-02-11,2025-11-16 08:50:00,2025-11-16 09:00:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Skincare,3.0879966861295047,8,Friday,10.0,0,0,0.02573330571774587
lesx032928671,25,4.8,22.725835,75.887648,22.795835,75.957648,2022-03-27,2025-11-16 20:45:00,2025-11-16 20:50:00,Windy,Jam ,scooter ,Urban ,110,Home,10.587815903448728,20,Sunday,5.0,1,0,0.09625287184953389
wnli380268596,23,4.6,22.308096,73.167753,22.388096,73.247753,2022-03-02,2025-11-16 18:55:00,2025-11-16 19:10:00,Sandstorms,Medium ,motorcycle ,Urban ,145,Outdoors,12.117036432265767,18,Wednesday,15.0,0,1,0.0835657684983846
icre121727117,28,4.9,22.311603,73.165012,22.321603,73.175012,2022-03-05,2025-11-16 10:15:00,2025-11-16 10:25:00,Sunny,Low ,motorcycle ,Metropolitian ,90,Cosmetics,1.5147873459316699,10,Saturday,10.0,1,0,0.016830970510351886
otts467537660,27,5.0,12.913041,77.683237,13.003041,77.773237,2022-03-16,2025-11-16 23:55:00,2025-11-16 00:00:00,Windy,Low ,motorcycle ,Metropolitian ,55,Skincare,13.973760919163853,23,Wednesday,-1435.0,0,0,0.2540683803484337
efvj480879645,24,4.6,11.003681,76.975525,11.023681,76.995525,2022-03-19,2025-11-16 10:30:00,2025-11-16 10:40:00,Fog,Low ,van,Metropolitian ,80,Electronics,3.1162384958439002,10,Saturday,10.0,1,0,0.038952981198048756
znam240986230,39,4.8,23.371292,85.327872,23.391292,85.347872,2022-04-03,2025-11-16 09:45:00,2025-11-16 09:55:00,Cloudy,Low ,scooter ,Other,75,Pet Supplies,3.0187008024389756,9,Sunday,10.0,1,0,0.040249344032519674
hjni852909069,39,4.9,18.563934,73.915367,18.623935,73.975367,2022-03-01,2025-11-16 21:20:00,2025-11-16 21:25:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Pet Supplies,9.19233320768987,21,Tuesday,5.0,0,0,0.07071025544376823
qwxt178548940,37,4.0,30.899584,75.809346,31.029584,75.939346,2022-02-16,2025-11-16 21:00:00,2025-11-16 21:15:00,Fog,Jam ,motorcycle ,Metropolitian ,180,Electronics,19.042027372260105,21,Wednesday,15.0,0,0,0.10578904095700058
rlvw669840787,35,4.8,18.554382,73.798206,18.684382,73.928206,2022-03-29,2025-11-16 18:55:00,2025-11-16 19:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,110,Books,19.915135664660756,18,Tuesday,5.0,0,1,0.18104668786055234
xbsm387986187,36,4.9,19.876106,75.340775,19.906106,75.370775,2022-02-11,2025-11-16 17:20:00,2025-11-16 17:35:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,Apparel,4.579040250041973,17,Friday,15.0,0,1,0.03522338653878441
facd445153411,20,4.6,11.001753,76.986241,11.031753,77.016241,2022-03-19,2025-11-16 22:40:00,2025-11-16 22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,50,Home,4.6743337880135964,22,Saturday,5.0,1,0,0.09348667576027193
kgcw234455082,31,4.7,11.02091,76.940432,11.15091,77.070432,2022-04-02,2025-11-16 20:15:00,2025-11-16 20:20:00,Stormy,Jam ,van,Metropolitian ,130,Cosmetics,20.2531013726327,20,Saturday,5.0,1,0,0.15579308748179
yvfo322547670,22,4.6,23.351489,85.324253,23.441489,85.414253,2022-03-04,2025-11-16 21:45:00,2025-11-16 21:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,110,Skincare,13.583440059633803,21,Friday,5.0,0,0,0.12348581872394367
ctrt611905861,32,4.2,12.981615,80.231598,13.001615,80.251598,2022-03-28,2025-11-16 08:20:00,2025-11-16 08:25:00,Windy,Low ,motorcycle ,Metropolitian ,165,Jewelry,3.1050761845071997,8,Monday,5.0,0,0,0.018818643542467876
hddx693467176,37,4.7,22.722634,75.886959,22.762634,75.926959,2022-03-11,2025-11-16 16:25:00,2025-11-16 16:30:00,Fog,Medium ,motorcycle ,Metropolitian ,130,Electronics,6.050551152463514,16,Friday,5.0,0,1,0.04654270117279626
iepd496566716,25,4.3,23.355164,85.324097,23.375164,85.344097,2022-03-13,2025-11-16 10:50:00,2025-11-16 11:00:00,Stormy,Low ,motorcycle ,Metropolitian ,95,Jewelry,3.018868742009604,10,Sunday,10.0,1,0,0.031777565705364254
trya148628778,36,4.8,23.354422,85.3329,23.424422,85.4029,2022-04-02,2025-11-16 21:30:00,2025-11-16 21:35:00,Sunny,Jam ,scooter ,Metropolitian ,125,Sports,10.565155904264323,21,Saturday,5.0,1,0,0.08452124723411458
zjjt991457279,25,4.8,11.001852,76.976268,11.071852,77.046268,2022-03-18,2025-11-16 19:25:00,2025-11-16 19:40:00,Cloudy,Jam ,van,Metropolitian ,36,Grocery,10.906412696832449,19,Friday,15.0,0,1,0.3029559082453458
shzu288944126,25,4.5,12.323225,76.630028,12.363225,76.670028,2022-03-17,2025-11-16 14:45:00,2025-11-16 14:55:00,Stormy,High ,motorcycle ,Urban ,70,Toys,6.21786032966792,14,Thursday,10.0,0,0,0.08882657613811314
qgxk280602104,23,5.0,30.335259,78.053162,30.345259,78.063162,2022-02-15,2025-11-16 10:40:00,2025-11-16 10:45:00,Sandstorms,Low ,motorcycle ,Urban ,95,Pet Supplies,1.4688001598213698,10,Tuesday,5.0,0,0,0.015461054313909156
ewqr246921569,25,4.9,11.003669,76.976494,11.083669,77.056494,2022-03-16,2025-11-16 17:55:00,2025-11-16 18:05:00,Sunny,Medium ,motorcycle ,Metropolitian ,115,Home,12.464329547625573,17,Wednesday,10.0,0,1,0.10838547432717889
mfau086012462,29,4.5,19.254567,72.848923,19.364567,72.958923,2022-04-04,2025-11-16 19:30:00,2025-11-16 19:45:00,Fog,Jam ,scooter ,Metropolitian ,150,Skincare,16.818368923733058,19,Monday,15.0,0,1,0.11212245949155372
kzzt094632827,21,4.9,21.149834,72.778666,21.209834,72.838666,2022-03-11,2025-11-16 22:55:00,2025-11-16 23:00:00,Windy,Low ,scooter ,Metropolitian ,55,Pet Supplies,9.122100805601539,22,Friday,5.0,0,0,0.16585637828366434
eltn265920896,25,5.0,17.426228,78.407495,17.436228,78.417495,2022-03-30,2025-11-16 10:40:00,2025-11-16 10:55:00,Fog,Low ,motorcycle ,Metropolitian ,85,Outdoors,1.5368503798527686,10,Wednesday,15.0,0,0,0.01808059270415022
eygp925607854,39,4.6,21.183434,72.814492,21.223434,72.854492,2022-03-11,2025-11-16 12:40:00,2025-11-16 12:45:00,Sunny,High ,motorcycle ,Metropolitian ,145,Apparel,6.08094902595068,12,Friday,5.0,0,0,0.041937579489315036
suly203063084,35,4.4,12.949934,77.699386,13.059934,77.809386,2022-03-27,2025-11-16 19:25:00,2025-11-16 19:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,180,Skincare,17.077471212874364,19,Sunday,10.0,1,1,0.09487484007152425
bork601295778,33,4.6,22.753659,75.903365,22.773659,75.923365,2022-03-24,2025-11-16 09:00:00,2025-11-16 09:15:00,Fog,Low ,motorcycle ,Metropolitian ,75,Apparel,3.025061641856149,9,Thursday,15.0,0,0,0.040334155224748654
kxos191765430,34,4.8,12.310972,76.659264,12.340972,76.689264,2022-03-28,2025-11-16 19:50:00,2025-11-16 19:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,135,Clothing,4.663545220953049,19,Monday,5.0,0,1,0.03454477941446703
ptji888838490,31,5.0,19.003517,72.82765,19.023517,72.84765,2022-03-19,2025-11-16 11:25:00,2025-11-16 11:35:00,Fog,High ,scooter ,Metropolitian ,180,Apparel,3.060475538708932,11,Saturday,10.0,1,0,0.01700264188171629
qesw218491722,26,4.7,11.021278,76.995017,11.031278,77.005017,2022-03-09,2025-11-16 08:55:00,2025-11-16 09:00:00,Fog,Low ,scooter ,Metropolitian ,90,Kitchen,1.558086516247252,8,Wednesday,5.0,0,0,0.017312072402747243
ttin456905095,24,5.0,22.744648,75.894377,22.794648,75.944377,2022-03-26,2025-11-16 19:45:00,2025-11-16 20:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Apparel,7.562501497648628,19,Saturday,15.0,1,1,0.054017867840347344
mahr082730051,35,3.1,21.149834,72.778666,21.239834,72.868666,2022-03-14,2025-11-16 22:35:00,2025-11-16 22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,155,Kitchen,13.68250488691743,22,Monday,10.0,0,0,0.08827422507688665
vmvc956019921,39,4.2,17.450851,78.379347,17.500851,78.429347,2022-03-01,2025-11-16 19:10:00,2025-11-16 19:25:00,Fog,Jam ,van,Metropolitian ,190,Sports,7.6833552999308585,19,Tuesday,15.0,0,1,0.04043871210489926
gefu287498726,23,4.7,13.026286,80.275235,13.106286,80.355235,2022-03-18,2025-11-16 22:25:00,2025-11-16 22:40:00,Stormy,Low ,motorcycle ,Urban ,95,Outdoors,12.418480328293056,22,Friday,15.0,0,0,0.13072084556097954
cqjm309062738,28,4.2,12.323978,76.627961,12.383978,76.687961,2022-03-07,2025-11-16 23:10:00,2025-11-16 23:20:00,Stormy,Low ,motorcycle ,Other,110,Toys,9.326603239771995,23,Monday,10.0,0,0,0.08478730217974541
hmha554467225,23,4.8,25.451517,81.832616,25.491517,81.872616,2022-02-11,2025-11-16 15:20:00,2025-11-16 15:30:00,Windy,Medium ,scooter ,Urban ,130,Apparel,5.992234762408483,15,Friday,10.0,0,0,0.04609411355698833
xejw036611779,38,4.6,21.183434,72.814492,21.203434,72.834492,2022-03-19,2025-11-16 08:30:00,2025-11-16 08:40:00,Cloudy,Low ,motorcycle ,Urban ,95,Skincare,3.040570257157571,8,Saturday,10.0,1,0,0.0320060027069218
vevu943561614,34,4.8,12.970221,77.645396,13.100221,77.775396,2022-03-25,2025-11-16 19:55:00,2025-11-16 20:10:00,Fog,Jam ,van,Metropolitian ,175,Skincare,20.18126391655743,19,Friday,15.0,0,1,0.11532150809461389
hmov834085474,36,3.9,19.876219,75.346017,20.006219,75.476017,2022-02-14,2025-11-16 17:35:00,2025-11-16 17:45:00,Stormy,Medium ,scooter ,Urban ,170,Pet Supplies,19.839554782256076,17,Monday,10.0,0,1,0.11670326342503574
ddee490770066,38,5.0,18.536718,73.830327,18.576718,73.870328,2022-04-05,2025-11-16 16:25:00,2025-11-16 16:40:00,Cloudy,Medium ,scooter ,Metropolitian ,85,Skincare,6.128874096846778,16,Tuesday,15.0,0,1,0.07210440113937386
pooe269924587,23,4.7,23.359194,85.325447,23.369194,85.335447,2022-03-21,2025-11-16 10:55:00,2025-11-16 11:00:00,Sunny,Low ,scooter ,Metropolitian ,75,Snacks,1.509439424217415,10,Monday,5.0,0,0,0.020125858989565534
ugbt674040475,22,4.3,26.483042,80.317833,26.503042,80.337833,2022-02-17,2025-11-16 09:15:00,2025-11-16 09:25:00,Windy,Low ,motorcycle ,Metropolitian ,100,Shoes,2.9845053660742904,9,Thursday,10.0,0,0,0.029845053660742905
yqui737732249,24,4.8,12.325461,76.632278,12.375461,76.682278,2022-03-05,2025-11-16 17:55:00,2025-11-16 18:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,75,Jewelry,7.772220444452912,17,Saturday,5.0,1,1,0.10362960592603883
wbgd483619961,31,4.7,18.927584,72.832585,19.007584,72.912585,2022-03-10,2025-11-16 18:15:00,2025-11-16 18:30:00,Sunny,Medium ,motorcycle ,Urban ,185,Cosmetics,12.243495934751566,18,Thursday,15.0,0,1,0.06618105910676522
gmis591393410,23,4.7,21.160437,72.774209,21.190437,72.804209,2022-03-21,2025-11-16 22:35:00,2025-11-16 22:50:00,Sunny,Low ,van,Metropolitian ,95,Skincare,4.5611135889923915,22,Monday,15.0,0,0,0.048011721989393595
toks258070466,24,4.8,12.325461,76.632278,12.365461,76.672278,2022-03-30,2025-11-16 14:15:00,2025-11-16 14:25:00,Cloudy,High ,scooter ,Metropolitian ,145,Kitchen,6.217834398579603,14,Wednesday,10.0,0,0,0.0428816165419283
pjsv989034433,32,4.5,12.934365,77.616155,13.014365,77.696155,2022-04-02,2025-11-16 23:10:00,2025-11-16 23:20:00,Windy,Low ,motorcycle ,Metropolitian ,100,Pet Supplies,12.420724094049318,23,Saturday,10.0,1,0,0.12420724094049318
jcsa038745385,23,5.0,11.006686,76.951736,11.056686,77.001736,2022-04-01,2025-11-16 20:00:00,2025-11-16 20:15:00,Stormy,Jam ,scooter ,Metropolitian ,110,Snacks,7.790362124533636,20,Friday,15.0,0,0,0.07082147385939669
qoyj525339276,29,5.0,27.201725,78.007553,27.341725,78.147553,2022-02-16,2025-11-16 18:30:00,2025-11-16 18:35:00,Windy,Medium ,motorcycle ,Metropolitian ,160,Toys,20.827858021827478,18,Wednesday,5.0,0,1,0.13017411263642173
nnww040231887,21,4.2,13.029198,77.570997,13.159198,77.700997,2022-03-29,2025-11-16 20:40:00,2025-11-16 20:45:00,Cloudy,Jam ,scooter ,Metropolitian ,180,Outdoors,20.1789169247499,20,Tuesday,5.0,0,0,0.11210509402638832
lcqb783664014,21,4.8,26.891191,75.802083,27.001191,75.912083,2022-03-25,2025-11-16 22:40:00,2025-11-16 22:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Electronics,16.385802266862363,22,Friday,5.0,0,0,0.18206446963180403
atwr001607331,28,4.5,26.90294,75.793007,26.97294,75.863007,2022-03-18,2025-11-16 20:35:00,2025-11-16 20:45:00,Stormy,Jam ,scooter ,Metropolitian ,115,Sports,10.427667505405765,20,Friday,10.0,0,0,0.09067536961222404
qhvg655485358,37,3.9,27.161661,78.011544,27.231661,78.081544,2022-02-16,2025-11-16 19:00:00,2025-11-16 19:05:00,Sandstorms,Medium ,scooter ,Metropolitian ,190,Pet Supplies,10.417031582411873,19,Wednesday,5.0,0,1,0.05482648201269407
zrib145189702,29,4.9,22.727021,75.884167,22.757021,75.914167,2022-03-09,2025-11-16 20:35:00,2025-11-16 20:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,80,Jewelry,4.537922749288608,20,Wednesday,5.0,0,0,0.0567240343661076
